Sample,Sub_Sample,Date_std,Lat,Lon,CP,TDN_based_ADF,B10__2DAP5x5_MED,B10__2DAP5x5_IQR,B10__BUF30m_MED,B10__BUF30m_IQR,valid_px_ratio__2DAP5x5,valid_px_ratio__BUF30m,SCL_clear_prop__2DAP5x5,SCL_cloud_prop__2DAP5x5,SCL_shadow_prop__2DAP5x5,SCL_veg_prop__2DAP5x5,SCL_clear_prop__BUF30m,SCL_cloud_prop__BUF30m,SCL_shadow_prop__BUF30m,SCL_veg_prop__BUF30m,n_scenes_used,win_days_used,min_abs_delta_day,tile_id,crs,processing_baseline,sun_zenith,sun_azimuth,cloud_cover_scene,source_s2,TEMP_MAX,TEMP_MIN,RAD_SOL,RAIN,WIND_SPD,EVAPOT,PRES_ATM,HUM_REL,TP_SFC_AVG,Wind_Dir,Dew_Point,Radiative_Dif_AVG,Radiative_Direct_AVG,PPFD,Longwave_Rad_AVG,precip_sum_d5,precip_sum_d7,precip_sum_d10,tavg_mean_d5,tavg_mean_d7,tavg_mean_d10,tmax_mean_d5,tmax_mean_d7,tmax_mean_d10,tmin_mean_d5,tmin_mean_d7,tmin_mean_d10,rh_mean_d5,rh_mean_d7,rh_mean_d10,rainy_days_d5,rainy_days_d7,rainy_days_d10,insolation_h_d5,insolation_h_d7,insolation_h_d10,B1__2DAP5x5_MED,B1__2DAP5x5_IQR,B1__BUF30m_MED,B1__BUF30m_IQR,B2__2DAP5x5_MED,B2__2DAP5x5_IQR,B2__BUF30m_MED,B2__BUF30m_IQR,B3__2DAP5x5_MED,B3__2DAP5x5_IQR,B3__BUF30m_MED,B3__BUF30m_IQR,B4__2DAP5x5_MED,B4__2DAP5x5_IQR,B4__BUF30m_MED,B4__BUF30m_IQR,B5__2DAP5x5_MED,B5__2DAP5x5_IQR,B5__BUF30m_MED,B5__BUF30m_IQR,B6__2DAP5x5_MED,B6__2DAP5x5_IQR,B6__BUF30m_MED,B6__BUF30m_IQR,B7__2DAP5x5_MED,B7__2DAP5x5_IQR,B7__BUF30m_MED,B7__BUF30m_IQR,B8__2DAP5x5_MED,B8__2DAP5x5_IQR,B8__BUF30m_MED,B8__BUF30m_IQR,B8A__2DAP5x5_MED,B8A__2DAP5x5_IQR,B8A__BUF30m_MED,B8A__BUF30m_IQR,B9__2DAP5x5_MED,B9__2DAP5x5_IQR,B9__BUF30m_MED,B9__BUF30m_IQR,B11__2DAP5x5_MED,B11__2DAP5x5_IQR,B11__BUF30m_MED,B11__BUF30m_IQR,B12__2DAP5x5_MED,B12__2DAP5x5_IQR,B12__BUF30m_MED,B12__BUF30m_IQR,granule_id_x,download_url_x,granule_id_y,download_url_y,granule_id,download_url
45,2,2022-04-20,-20.446484,-54.83907833,5.783110044,61.04519871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,15.0,174.0,0.0,218.0,21.0,232.0,7.0,626.0,48.0,648.0,2.0,476.0,64.0,508.0,23.0,1117.0,79.0,1154.0,24.0,2743.0,225.0,2738.0,97.0,3167.0,283.0,3104.0,80.0,3017.0,287.0,2970.0,68.0,3303.0,326.0,3220.0,97.0,657.0,92.0,649.0,0.0,1817.0,67.0,1836.0,11.0,931.0,50.0,967.0,29.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
46,1,2022-04-20,-20.44663733,-54.83861033,7.124578025,60.18924475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,38.0,167.0,7.0,221.0,24.0,221.0,0.0,640.0,25.0,651.0,34.0,484.0,78.0,490.0,32.0,1123.0,59.0,1156.0,20.0,2799.0,183.0,2871.0,57.0,3194.0,206.0,3245.0,119.0,3035.0,219.0,3115.0,139.0,3314.0,253.0,3347.0,147.0,657.0,67.0,716.0,59.0,1793.0,58.0,1819.0,47.0,913.0,95.0,937.0,41.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
46,2,2022-04-20,-20.44663733,-54.83861033,7.223354582,59.31672753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,38.0,167.0,7.0,221.0,24.0,221.0,0.0,640.0,25.0,651.0,34.0,484.0,78.0,490.0,32.0,1123.0,59.0,1156.0,20.0,2799.0,183.0,2871.0,57.0,3194.0,206.0,3245.0,119.0,3035.0,219.0,3115.0,139.0,3314.0,253.0,3347.0,147.0,657.0,67.0,716.0,59.0,1793.0,58.0,1819.0,47.0,913.0,95.0,937.0,41.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
47,1,2022-04-20,-20.44633833,-54.838897,6.680432704,52.63143048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,15.0,174.0,0.0,218.0,21.0,232.0,7.0,626.0,48.0,648.0,2.0,476.0,64.0,508.0,23.0,1117.0,79.0,1154.0,24.0,2743.0,225.0,2738.0,97.0,3167.0,283.0,3104.0,80.0,3017.0,287.0,2970.0,68.0,3303.0,326.0,3220.0,97.0,657.0,92.0,649.0,0.0,1817.0,67.0,1836.0,11.0,931.0,50.0,967.0,29.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
47,2,2022-04-20,-20.44633833,-54.838897,6.51203639,52.44791886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,15.0,174.0,0.0,218.0,21.0,232.0,7.0,626.0,48.0,648.0,2.0,476.0,64.0,508.0,23.0,1117.0,79.0,1154.0,24.0,2743.0,225.0,2738.0,97.0,3167.0,283.0,3104.0,80.0,3017.0,287.0,2970.0,68.0,3303.0,326.0,3220.0,97.0,657.0,92.0,649.0,0.0,1817.0,67.0,1836.0,11.0,931.0,50.0,967.0,29.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
48,1,2022-04-20,-20.44671033,-54.838811,7.538986903,54.6374969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,38.0,167.0,7.0,221.0,24.0,221.0,0.0,640.0,25.0,651.0,34.0,484.0,78.0,490.0,32.0,1123.0,59.0,1156.0,20.0,2799.0,183.0,2871.0,57.0,3194.0,206.0,3245.0,119.0,3035.0,219.0,3115.0,139.0,3314.0,253.0,3347.0,147.0,657.0,67.0,716.0,59.0,1793.0,58.0,1819.0,47.0,913.0,95.0,937.0,41.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
48,2,2022-04-20,-20.44671033,-54.838811,7.271757344,55.23320331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,38.0,167.0,7.0,221.0,24.0,221.0,0.0,640.0,25.0,651.0,34.0,484.0,78.0,490.0,32.0,1123.0,59.0,1156.0,20.0,2799.0,183.0,2871.0,57.0,3194.0,206.0,3245.0,119.0,3035.0,219.0,3115.0,139.0,3314.0,253.0,3347.0,147.0,657.0,67.0,716.0,59.0,1793.0,58.0,1819.0,47.0,913.0,95.0,937.0,41.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
49,1,2022-04-20,-20.44692733,-54.83924367,3.082142645,44.98223209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,32.0,249.0,66.0,221.0,21.0,205.0,11.0,624.0,44.0,592.0,30.0,491.0,60.0,433.0,35.0,1110.0,43.0,1057.0,45.0,2761.0,155.0,2708.0,33.0,3197.0,145.0,3167.0,108.0,3049.0,171.0,3190.0,208.0,3340.0,203.0,3376.0,258.0,667.0,20.0,624.0,25.0,1840.0,51.0,1773.0,101.0,941.0,62.0,917.0,40.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
49,2,2022-04-20,-20.44692733,-54.83924367,3.16388557,45.53597896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,32.0,249.0,66.0,221.0,21.0,205.0,11.0,624.0,44.0,592.0,30.0,491.0,60.0,433.0,35.0,1110.0,43.0,1057.0,45.0,2761.0,155.0,2708.0,33.0,3197.0,145.0,3167.0,108.0,3049.0,171.0,3190.0,208.0,3340.0,203.0,3376.0,258.0,667.0,20.0,624.0,25.0,1840.0,51.0,1773.0,101.0,941.0,62.0,917.0,40.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
50,1,2022-04-20,-20.446941,-54.83911033,3.658248606,48.65100318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,32.0,249.0,43.0,221.0,18.0,219.0,16.0,626.0,48.0,603.0,59.0,491.0,43.0,465.0,80.0,1125.0,61.0,1097.0,44.0,2761.0,155.0,2697.0,106.0,3197.0,145.0,3167.0,213.0,3049.0,171.0,3153.0,370.0,3332.0,230.0,3376.0,356.0,663.0,20.0,624.0,25.0,1825.0,78.0,1767.0,48.0,937.0,70.0,917.0,37.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
50,2,2022-04-20,-20.446941,-54.83911033,3.836273814,51.62994532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,32.0,249.0,43.0,221.0,18.0,219.0,16.0,626.0,48.0,603.0,59.0,491.0,43.0,465.0,80.0,1125.0,61.0,1097.0,44.0,2761.0,155.0,2697.0,106.0,3197.0,145.0,3167.0,213.0,3049.0,171.0,3153.0,370.0,3332.0,230.0,3376.0,356.0,663.0,20.0,624.0,25.0,1825.0,78.0,1767.0,48.0,937.0,70.0,917.0,37.0,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif,G2254003945-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
51,1,2022-04-06,-20.44615233,-54.838854,9.58697173,55.8207313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,16.0,177.0,9.0,428.0,38.0,444.0,25.0,936.0,24.0,963.0,23.0,769.0,94.0,823.0,25.0,1415.0,61.0,1433.0,42.0,3333.0,300.0,3333.0,82.0,3954.0,310.0,3954.0,61.0,3685.0,280.0,3685.0,47.0,4122.0,354.0,4122.0,50.0,645.0,88.0,674.0,29.0,2180.0,27.0,2196.0,28.0,1295.0,60.0,1304.0,22.0,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif
51,2,2022-04-06,-20.44615233,-54.838854,9.670904535,54.38994674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,16.0,177.0,9.0,428.0,38.0,444.0,25.0,936.0,24.0,963.0,23.0,769.0,94.0,823.0,25.0,1415.0,61.0,1433.0,42.0,3333.0,300.0,3333.0,82.0,3954.0,310.0,3954.0,61.0,3685.0,280.0,3685.0,47.0,4122.0,354.0,4122.0,50.0,645.0,88.0,674.0,29.0,2180.0,27.0,2196.0,28.0,1295.0,60.0,1304.0,22.0,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif
52,1,2022-04-06,-20.44665567,-54.83932933,6.639711346,54.53465595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,57.0,166.0,0.0,381.0,61.0,381.0,21.0,906.0,42.0,905.0,19.0,821.0,31.0,806.0,25.0,1444.0,28.0,1434.0,18.0,3337.0,159.0,3262.0,82.0,3963.0,196.0,3904.0,151.0,3698.0,173.0,3613.0,149.0,4163.0,224.0,4106.0,175.0,597.0,47.0,570.0,19.0,2207.0,17.0,2187.0,27.0,1321.0,12.0,1305.0,15.0,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif
52,2,2022-04-06,-20.44665567,-54.83932933,6.11769724,53.78200751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,57.0,166.0,0.0,381.0,61.0,381.0,21.0,906.0,42.0,905.0,19.0,821.0,31.0,806.0,25.0,1444.0,28.0,1434.0,18.0,3337.0,159.0,3262.0,82.0,3963.0,196.0,3904.0,151.0,3698.0,173.0,3613.0,149.0,4163.0,224.0,4106.0,175.0,597.0,47.0,570.0,19.0,2207.0,17.0,2187.0,27.0,1321.0,12.0,1305.0,15.0,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif
53,1,2022-04-06,-20.44704667,-54.83899467,7.962381874,60.28727268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,118.0,286.0,44.0,371.0,72.0,360.0,18.0,924.0,51.0,924.0,34.0,816.0,36.0,821.0,30.0,1455.0,36.0,1440.0,60.0,3356.0,174.0,3335.0,123.0,4022.0,223.0,4015.0,158.0,3714.0,145.0,3746.0,176.0,4236.0,210.0,4230.0,193.0,645.0,67.0,597.0,0.0,2208.0,28.0,2193.0,32.0,1320.0,35.0,1317.0,22.0,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif
53,2,2022-04-06,-20.44704667,-54.83899467,8.135262155,60.67244732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,118.0,286.0,44.0,371.0,72.0,360.0,18.0,924.0,51.0,924.0,34.0,816.0,36.0,821.0,30.0,1455.0,36.0,1440.0,60.0,3356.0,174.0,3335.0,123.0,4022.0,223.0,4015.0,158.0,3714.0,145.0,3746.0,176.0,4236.0,210.0,4230.0,193.0,645.0,67.0,597.0,0.0,2208.0,28.0,2193.0,32.0,1320.0,35.0,1317.0,22.0,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif
54,1,2022-04-06,-20.447071,-54.83874133,8.608928308,58.81055681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,75.0,242.0,0.0,372.0,44.0,369.0,12.0,932.0,43.0,926.0,30.0,798.0,68.0,823.0,10.0,1444.0,30.0,1462.0,12.0,3389.0,224.0,3389.0,54.0,4028.0,261.0,4028.0,7.0,3746.0,210.0,3742.0,18.0,4243.0,255.0,4243.0,42.0,664.0,113.0,664.0,19.0,2202.0,22.0,2208.0,31.0,1306.0,30.0,1324.0,10.0,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif
54,2,2022-04-06,-20.447071,-54.83874133,8.451011648,57.32815206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,75.0,242.0,0.0,372.0,44.0,369.0,12.0,932.0,43.0,926.0,30.0,798.0,68.0,823.0,10.0,1444.0,30.0,1462.0,12.0,3389.0,224.0,3389.0,54.0,4028.0,261.0,4028.0,7.0,3746.0,210.0,3742.0,18.0,4243.0,255.0,4243.0,42.0,664.0,113.0,664.0,19.0,2202.0,22.0,2208.0,31.0,1306.0,30.0,1324.0,10.0,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif,G2250533407-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022098T135111.v2.0/HLS.S30.T21KYT.2022098T135111.v2.0.B08.tif
